token_id,fold
1519803_2_7,6
1519803_2_10,4
1519803_2_14,1
1519803_2_16,9
1519803_3_1,3
1519803_3_4,0
1519803_3_7,2
1519803_3_10,0
1519803_3_11,3
1519803_3_12,0
1519803_3_15,3
1519803_3_17,6
1519803_3_18,0
1519803_3_20,4
1519803_3_23,9
1519803_3_25,6
1519803_3_26,4
1519803_3_28,7
1519803_4_2,1
1519803_4_5,7
1519803_4_8,9
1519803_4_9,1
1519803_4_11,3
1519803_4_12,9
1519803_4_14,0
1519803_4_15,6
1519803_4_18,1
1519803_4_21,9
1519803_4_23,3
1519803_4_25,4
1519803_4_26,0
1519803_5_1,1
1519803_5_7,7
1519803_5_9,1
1519803_5_10,2
1519803_5_14,1
1519803_5_15,0
1519803_5_17,3
1519803_6_1,6
1519803_6_2,7
1519803_6_4,8
1519803_6_5,0
1519803_6_8,8
1519803_6_9,6
1519803_6_11,3
1519803_7_2,0
1519803_7_5,7
1519803_7_8,5
1519803_7_10,6
1519803_7_11,9
1519803_7_16,8
1519803_8_3,8
1519803_8_4,7
1519803_8_8,0
1519803_8_10,8
1519803_9_2,2
1519803_9_5,3
1519803_9_6,9
1519803_10_4,7
1519803_10_5,2
1519803_10_6,4
1519803_10_7,6
1519803_10_12,6
1519803_10_13,8
1519803_10_14,6
1519803_10_19,1
1519803_10_20,0
1519803_11_1,3
1519803_11_2,1
1519803_11_3,1
1519803_11_4,3
1519803_11_6,5
1519803_11_8,5
1519803_11_9,1
1519803_11_15,0
1519803_11_19,2
1519803_12_1,6
1519803_12_4,4
1519803_12_5,0
1519803_12_7,6
1519803_12_9,4
1519803_12_11,5
1519803_13_2,2
1519803_13_3,5
1519803_13_6,3
1519803_13_7,1
1519803_13_9,2
1519803_13_11,4
1519803_14_1,9
1519803_14_3,6
1519803_14_4,6
1519803_14_6,1
1519803_14_8,9
1519803_15_1,0
1519803_15_3,3
1519803_15_4,1
1519803_15_6,1
1519803_15_7,1
1519803_15_10,1
1519803_15_11,5
1519803_15_17,0
1519803_15_18,7
1519803_16_2,3
1519803_16_5,6
1519803_16_6,1
1519803_16_10,4
1519803_16_11,7
1519803_16_13,4
1519803_17_3,2
1519803_17_4,5
1519803_17_6,7
1519803_17_9,9
1519803_17_10,5
1519803_17_11,1
1519803_17_12,4
1519803_17_14,0
1519803_17_15,6
1519803_18_3,0
1519803_18_7,9
1519803_18_8,9
1519803_18_10,7
1519803_18_11,6
1519803_18_14,2
1519803_18_16,7
1519803_18_18,9
1519803_18_19,8
1519803_18_22,2
1519803_18_23,8
1519803_19_3,7
1519803_19_7,7
1519803_19_14,6
1519803_19_15,6
1519803_19_17,0
1519803_19_19,3
1519803_19_24,5
1519803_19_25,3
1519803_19_27,7
1519803_19_28,9
1519803_19_29,1
1519803_19_31,5
1519803_19_33,3
1519803_20_3,0
1519803_20_8,6
1519803_20_10,4
1519803_20_12,0
1519803_20_14,0
1519803_20_16,0
1519803_20_17,4
1519803_20_19,7
1519803_20_22,0
1519803_20_23,4
1519803_20_25,4
1519803_20_27,8
1519803_20_29,6
1519803_20_30,5
1519803_21_1,8
1519803_21_4,2
1519803_21_5,5
1519803_21_7,6
1519803_21_9,4
1519803_21_10,4
1519803_22_7,1
1519803_23_1,4
1519803_23_3,2
1543632_1_1,2
1543632_1_4,7
1543632_1_7,1
1543632_1_12,5
1543632_1_14,4
1543632_1_18,1
1543632_1_20,7
1543632_1_22,2
1543632_1_24,4
1543632_1_29,4
1543632_1_30,1
1543632_1_32,4
1543632_1_33,3
1543632_1_34,1
1543632_1_36,7
1543632_1_38,6
1543632_1_40,0
1543632_2_2,1
1543632_2_6,0
1543632_2_8,0
1543632_2_10,9
1543632_2_12,1
1543632_2_13,3
1543632_2_15,0
1543632_2_18,5
1543632_2_21,5
1543632_3_2,8
1543632_3_5,4
1543632_3_8,5
1543632_3_10,6
1543632_3_11,8
1543632_3_14,2
1543632_3_17,4
1543632_3_23,8
1543632_3_24,5
1543632_3_27,0
1543632_3_30,9
1543632_3_31,1
1543632_3_32,6
1543632_3_34,9
1543632_3_37,6
1543632_3_38,0
1543632_3_39,7
1543632_3_43,2
1543632_3_44,3
1543632_4_2,6
1543632_4_3,7
1543632_4_5,6
1543632_4_8,3
1543632_4_13,3
1543632_4_14,9
1543632_4_23,1
1543632_4_25,2
1543632_4_27,0
1543632_5_3,1
1543632_5_4,7
1543632_5_6,5
1543632_5_8,9
1543632_5_11,8
1543632_5_14,1
1543632_5_16,2
1543632_5_19,1
1543632_5_21,2
1543632_6_2,3
1543632_6_4,7
1543632_6_5,0
1543632_6_8,7
1543632_6_9,4
1543632_6_11,7
1543632_6_13,3
1543632_6_16,6
1543632_6_17,7
1543632_6_19,5
1543632_6_23,8
1543632_6_26,9
1543632_6_29,9
1543632_6_32,8
1543632_7_4,5
1543632_7_5,6
1543632_7_7,9
1543632_7_8,2
1543632_7_10,2
1543632_7_13,3
1543632_7_14,0
1543632_7_21,7
1543632_7_22,1
1543632_7_23,6
1543632_7_28,5
1543632_7_30,3
1543632_7_31,5
1543632_7_33,0
1543632_7_37,2
1543632_7_38,8
1543632_7_41,0
1543632_8_4,0
1543632_8_6,1
1543632_8_8,8
1543632_8_9,5
1543632_8_11,0
1543632_8_15,5
1543632_8_17,1
1543632_8_18,0
1543632_9_1,5
1543632_9_5,0
1543632_9_7,8
1543632_9_10,6
1543632_9_12,0
1543632_9_15,3
1543632_9_17,1
1543632_9_20,9
1543632_9_25,7
1543632_9_28,4
1543632_9_29,2
1543632_10_4,5
1543632_10_6,6
1543632_10_7,9
1543632_10_9,2
1543632_10_12,8
1543632_10_16,3
1543632_10_18,1
1543632_10_20,4
1543632_10_21,3
1543632_10_24,1
1543632_10_27,7
1543632_10_28,6
1543632_10_30,3
1543632_10_32,1
1543632_10_35,6
1543632_10_43,9
1543632_10_45,4
1543632_11_2,2
1543632_11_3,8
1543632_11_5,9
1543632_11_10,8
1543632_11_12,5
1543632_11_14,0
1543632_11_15,2
1543632_11_17,1
1543632_11_19,4
1543632_11_22,7
1543632_11_24,8
1543632_11_26,0
1543632_11_27,0
1543632_11_29,7
1543632_11_32,4
1543632_11_34,5
1543632_11_38,3
1543632_11_40,7
1543632_11_43,9
1543632_11_45,7
1625528_1_2,2
1625528_1_5,6
1625528_1_8,9
1625528_1_10,3
1625528_1_11,1
1625528_1_13,5
1625528_1_14,7
1625528_1_16,1
1625528_1_17,0
1625528_2_2,0
1625528_2_6,8
1625528_2_8,7
1625528_2_12,9
1625528_2_14,3
1625528_2_15,8
1625528_2_17,8
1625528_2_19,7
1625528_2_21,7
1625528_2_22,3
1625528_2_24,9
1625528_2_26,5
1625528_2_30,6
1625528_2_33,2
1625528_2_34,5
1625528_3_1,9
1625528_3_3,7
1625528_3_4,3
1625528_3_9,7
1625528_4_1,7
1625528_4_4,5
1625528_4_6,0
1625528_4_7,8
1625528_4_9,1
1625528_4_10,5
1625528_4_12,8
1625528_4_14,9
1625528_4_16,4
1625528_4_18,4
1625528_4_20,1
1625528_5_2,2
1625528_5_4,6
1625528_5_6,0
1625528_5_7,2
1625528_5_8,5
1625528_5_9,0
1625528_5_11,9
1625528_5_12,0
1625528_5_15,7
1625528_6_3,9
1625528_6_5,0
1625528_6_6,4
1625528_6_8,3
1625528_7_4,6
1625528_7_11,5
1625528_7_15,9
1625528_7_18,6
1625528_7_20,5
1625528_8_4,2
1625528_8_6,9
1625528_8_9,6
1625528_8_13,7
1625528_8_14,9
1625528_8_15,6
1625528_8_20,1
1625528_8_23,5
1625528_8_25,6
1625528_8_28,7
1625528_8_30,0
1625528_9_3,0
1625528_9_4,2
1625528_9_7,3
1625528_9_8,1
1625528_9_9,7
1625528_9_12,8
1625528_9_14,9
1625528_10_6,8
1625528_10_7,5
1625528_10_9,9
1625528_10_11,8
1625528_10_16,8
1625528_10_19,7
1625528_10_22,5
1625528_11_2,4
1625528_11_5,9
1625528_11_9,1
1625528_11_13,5
1625528_11_15,6
1625528_11_17,6
1625528_11_19,5
1625528_11_21,2
1625528_11_22,5
1625528_11_24,1
1625528_11_25,8
1625528_11_26,9
1625528_11_28,5
1625528_11_30,0
1625528_12_1,4
1625528_12_3,5
1625528_12_6,1
1625528_12_8,6
1625528_12_10,0
1625528_12_12,2
1625528_12_14,2
1625528_12_16,2
1625528_12_18,0
1701182_1_2,9
1701182_1_3,5
1701182_1_8,4
1701182_1_10,9
1701182_1_12,5
1701182_1_13,9
1701182_1_14,5
1701182_1_17,3
1701182_1_18,2
1701182_1_20,9
1701182_2_2,9
1701182_2_3,0
1701182_2_5,1
1701182_2_7,3
1701182_2_8,2
1701182_2_13,9
1701182_2_14,7
1701182_2_16,6
1701182_2_18,0
1701182_2_21,6
1701182_2_23,8
1701182_3_3,9
1701182_3_5,4
1701182_3_8,4
1701182_3_10,4
1701182_3_11,3
1701182_3_13,6
1701182_3_16,4
1701182_3_18,7
1701182_3_19,3
1701182_4_2,0
1701182_4_4,4
1701182_4_6,9
1701182_4_7,5
1701182_4_9,9
1701182_4_11,3
1701182_4_14,0
1701182_5_1,7
1701182_5_5,0
1701182_5_6,9
1701182_5_11,5
1701182_5_13,4
1701182_5_15,6
1701182_5_16,8
1701182_5_18,8
1701182_5_25,8
1701182_5_26,1
1701182_6_2,8
1701182_6_6,8
1701182_6_7,1
1701182_6_9,0
1701182_6_11,4
1701182_6_13,8
1701182_6_15,0
1701182_6_16,8
1701182_6_18,2
1701182_7_3,9
1701182_7_6,2
1701182_7_12,9
1701182_7_13,2
1701182_7_14,5
1701182_7_17,0
1701182_7_18,0
1701182_7_20,5
1701182_7_22,2
1701182_7_24,0
1701182_7_25,3
1701182_7_26,5
1701182_8_3,0
1701182_8_5,1
1701182_8_7,1
1701182_8_8,0
1701182_8_9,7
1701182_9_1,2
1701182_9_5,9
1701182_9_7,3
1701182_9_8,2
1701182_9_10,3
1701182_9_11,3
1701182_9_14,1
1701182_9_15,0
1701182_9_18,5
1701182_9_23,9
1701182_9_26,6
1701182_9_28,8
1701182_9_32,6
1701182_9_35,4
1701182_9_37,8
1701182_9_40,9
1701182_9_41,8
1701182_10_6,3
1701182_10_9,9
1701182_10_13,8
1701182_10_15,7
1701182_10_16,5
1701182_10_18,4
1701182_10_19,0
1701182_10_21,9
1701182_10_24,4
1701182_10_25,0
1701182_10_27,3
1701182_10_29,5
1701182_10_31,1
1701182_10_33,3
1701182_10_34,8
1701182_10_36,2
1701182_10_38,7
1701182_11_1,9
1701182_11_4,1
1701182_11_9,7
1701182_11_11,6
1701182_11_13,7
1701182_11_14,1
1701182_11_16,5
1701182_11_23,2
1701182_11_24,7
1701182_11_26,2
1701182_11_27,0
1701182_11_29,1
1701182_11_31,4
1701182_11_32,0
1701182_11_34,3
1701182_11_36,6
1701182_11_38,3
1701182_12_2,6
1701182_12_6,1
1701182_12_7,2
1701182_12_11,4
1701182_12_12,9
1701182_12_13,4
1701182_12_15,8
1701182_12_18,0
1701182_12_20,5
1701182_12_23,0
1701182_12_24,3
1701182_12_26,8
1701182_12_30,8
1701182_12_33,0
1701182_12_35,5
1701182_12_39,6
1701182_12_42,9
1701182_12_44,1
1701182_12_45,5
1701182_12_50,1
1701182_12_52,1
1701182_12_54,4
1701182_12_56,2
1701182_12_57,9
1701182_12_59,6
1701182_12_64,1
1701182_12_67,5
1701182_12_70,8
1701182_12_72,2
1701182_13_6,2
1701182_13_7,2
1701182_13_10,8
1701182_13_12,7
1701182_13_13,7
1701182_13_15,9
1701182_13_17,5
1701182_13_19,3
1701182_13_20,1
1701182_13_26,2
1701182_13_28,1
1701182_13_29,3
1701182_13_31,8
1701182_13_33,5
1701182_13_35,5
1701182_13_37,1
1701182_13_38,8
1701182_13_40,4
1701182_13_43,2
1701182_13_45,7
1701182_13_47,0
1701182_13_49,4
1701182_13_51,5
1716337_1_3,8
1716337_1_4,7
1716337_1_5,5
1716337_1_8,6
1716337_1_12,0
1716337_1_15,3
1716337_1_17,5
1716337_1_19,2
1716337_1_22,3
1716337_1_24,2
1716337_1_26,0
1716337_1_29,6
1716337_1_30,7
1716337_1_33,4
1716337_2_3,5
1716337_2_5,4
1716337_2_7,4
1716337_2_8,6
1716337_2_10,8
1716337_2_12,4
1716337_2_14,6
1716337_2_16,3
1716337_2_17,8
1716337_2_20,3
1716337_3_1,0
1716337_3_3,5
1716337_3_5,3
1716337_3_6,1
1716337_3_7,1
1716337_3_10,1
1716337_3_13,9
1716337_3_15,1
1716337_3_17,6
1716337_3_20,1
1716337_3_22,3
1716337_3_24,1
1716337_3_28,0
1716337_3_29,5
1716337_4_1,2
1716337_4_3,2
1716337_4_8,3
1716337_4_10,6
1716337_4_13,4
1716337_4_14,5
1716337_4_19,9
1716337_4_22,3
1716337_4_25,8
1716337_4_26,7
1716337_4_27,5
1716337_4_29,6
1716337_4_31,5
1716337_4_35,6
1716337_5_2,6
1716337_5_7,9
1716337_5_11,5
1716337_5_12,3
1716337_5_15,8
1716337_5_16,0
1716337_5_19,0
1716337_5_20,5
1716337_5_22,8
1716337_5_23,2
1716337_5_26,7
1716337_5_27,1
1716337_5_29,5
1716337_5_30,0
1716337_6_3,6
1716337_6_5,6
1716337_6_7,1
1716337_6_10,7
1716337_6_11,4
1716337_6_13,9
1716337_6_15,7
1716337_6_17,1
1716337_6_20,7
1716337_6_22,5
1716337_6_23,2
1716337_6_26,0
1716337_6_27,6
1716337_7_2,6
1716337_7_5,1
1716337_7_6,5
1716337_7_9,1
1716337_7_12,3
1716337_7_14,2
1716337_7_17,2
1716337_7_18,1
1716337_7_22,8
1716337_7_25,0
1716337_7_26,0
1716337_7_27,1
1716337_8_4,6
1716337_8_7,2
1716337_8_9,8
1716337_8_10,3
1716337_8_13,1
1716337_8_14,5
1716337_8_16,4
1716337_8_18,1
1716337_8_19,6
1716337_8_21,6
1716337_8_23,9
1716337_8_25,3
1716337_8_28,3
1716337_8_30,3
1716337_8_31,3
1716337_8_32,6
1716337_8_34,1
1716337_8_36,4
1716337_8_37,6
1716337_9_3,4
1716337_9_9,0
1716337_9_11,3
1716337_9_13,1
1716337_9_14,7
1716337_9_16,5
1716337_9_23,2
1716337_9_24,8
1716337_10_3,9
1716337_10_4,4
1716337_10_7,4
1716337_10_12,0
1716337_10_13,5
1716337_10_15,1
1716337_10_17,0
1716337_10_19,5
1716337_10_23,4
1716337_10_24,9
1716337_10_26,0
187987_1_3,3
187987_1_6,4
187987_1_9,9
187987_1_13,7
187987_1_15,4
187987_1_16,8
187987_2_3,5
187987_2_5,8
187987_2_7,7
187987_2_9,4
187987_2_11,9
187987_2_13,5
187987_2_15,8
187987_2_16,6
187987_2_18,7
187987_2_22,6
187987_2_23,7
187987_2_26,4
187987_3_4,1
187987_3_5,9
187987_3_7,8
187987_3_8,4
187987_3_11,5
187987_3_13,5
187987_3_16,3
187987_3_18,6
187987_3_21,3
187987_3_22,4
187987_3_25,7
187987_4_4,8
187987_4_5,1
187987_4_8,8
187987_4_10,1
187987_4_12,8
187987_4_14,8
187987_4_16,9
187987_4_18,2
187987_4_19,7
187987_4_22,7
187987_4_24,1
187987_4_27,3
187987_5_1,9
187987_5_3,0
187987_5_5,2
187987_5_7,0
187987_5_12,7
187987_5_14,5
187987_5_17,9
187987_5_19,7
187987_5_21,9
187987_5_24,1
187987_5_25,8
187987_5_28,3
187987_5_31,6
187987_6_1,9
187987_6_3,3
187987_6_6,6
187987_6_10,7
187987_6_13,7
187987_6_14,5
187987_6_16,9
187987_7_3,7
187987_7_5,2
187987_7_7,6
187987_7_8,2
187987_7_9,6
187987_7_10,6
187987_7_12,1
187987_7_15,3
187987_7_20,2
187987_7_21,1
187987_7_23,9
187987_8_1,8
187987_8_3,2
187987_8_7,7
187987_8_8,1
187987_8_10,6
187987_8_13,8
187987_8_15,9
187987_8_17,8
187987_8_22,9
187987_9_1,3
187987_9_2,2
187987_9_7,6
187987_9_8,7
187987_9_10,6
187987_9_12,6
187987_9_13,5
187987_9_16,5
187987_9_17,2
187987_9_20,1
187987_9_23,5
187987_9_24,7
187987_9_26,6
187987_10_1,4
187987_10_4,5
187987_10_5,1
187987_10_7,0
187987_10_8,3
187987_10_9,2
187987_10_10,6
187987_10_15,9
187987_10_16,8
187987_10_17,5
187987_10_19,4
187987_10_20,9
187987_10_28,1
187987_10_32,5
187987_10_35,0
187987_10_37,0
187987_11_1,9
187987_11_4,8
187987_11_6,2
187987_11_10,6
187987_11_12,1
1911820_1_2,0
1911820_1_5,9
1911820_1_12,8
1911820_1_16,9
1911820_1_17,0
1911820_1_20,1
1911820_2_2,5
1911820_2_3,1
1911820_2_4,6
1911820_2_9,1
1911820_2_11,4
1911820_2_13,3
1911820_2_16,2
1911820_2_18,7
1911820_2_20,7
1911820_2_22,8
1911820_2_23,3
1911820_3_2,3
1911820_3_4,6
1911820_3_5,1
1911820_3_6,4
1911820_3_8,0
1911820_3_11,4
1911820_3_15,6
1911820_3_18,7
1911820_4_2,1
1911820_4_6,8
1911820_4_7,7
1911820_4_11,2
1911820_4_13,8
1911820_4_16,7
1911820_4_19,4
1911820_4_20,6
1911820_4_22,9
1911820_4_25,6
1911820_4_29,2
1911820_4_30,4
1911820_4_32,8
1911820_4_36,3
1911820_4_37,2
1911820_4_43,4
1911820_4_45,8
1911820_4_48,4
1911820_4_51,7
1911820_4_53,3
1911820_5_2,7
1911820_5_5,9
1911820_5_6,8
1911820_5_8,4
1911820_5_11,0
1911820_5_13,0
1911820_5_15,9
1911820_5_16,1
1911820_5_18,4
1911820_5_21,9
1911820_5_23,1
1911820_5_25,1
1911820_5_27,3
1911820_5_31,2
1911820_5_34,4
1911820_6_3,5
1911820_6_9,3
1911820_6_11,3
1911820_6_16,8
1911820_6_18,8
1911820_6_19,2
1911820_7_3,9
1911820_7_5,0
1911820_7_7,0
1911820_7_8,2
1911820_7_10,9
1911820_7_12,3
1911820_7_13,1
1911820_7_16,2
1911820_7_18,0
1911820_7_20,2
1911820_8_3,7
1911820_8_5,7
1911820_8_7,8
1911820_8_8,5
1911820_8_11,4
1911820_8_12,7
1911820_9_2,8
1911820_9_5,1
1911820_9_6,2
1911820_9_9,3
1911820_9_11,1
1911820_9_15,6
1911820_9_16,9
1911820_9_20,6
1911820_9_23,4
1911820_10_3,5
1911820_10_6,5
1911820_10_7,6
1911820_10_10,7
1911820_10_12,5
1911820_10_15,4
1911820_10_16,2
1911820_10_18,2
1911820_10_19,7
1911820_10_20,9
1911820_10_25,2
1911820_10_29,5
1911820_10_30,4
1911820_11_3,4
1911820_11_5,9
1911820_11_8,6
1911820_11_9,2
1911820_11_10,2
1911820_11_15,2
1911820_12_2,2
1911820_12_6,2
1911820_12_7,0
1911820_12_9,0
1911820_12_10,2
1911820_12_11,0
1911820_12_18,1
1911820_12_21,0
1911820_12_22,0
1911820_12_24,4
1911820_12_26,7
1911820_12_27,8
1911820_12_29,0
1911820_12_30,7
1917631_1_1,2
1917631_1_3,6
1917631_1_4,3
1917631_1_7,3
1917631_1_9,0
1917631_1_11,1
1917631_1_13,2
1917631_1_18,0
1917631_1_20,3
1917631_1_21,1
1917631_1_22,2
1917631_1_24,4
1917631_1_27,2
1917631_1_30,8
1917631_1_31,4
1917631_2_2,2
1917631_2_6,5
1917631_2_9,7
1917631_2_11,1
1917631_2_12,2
1917631_2_14,3
1917631_2_17,1
1917631_2_18,8
1917631_2_23,1
1917631_2_24,9
1917631_2_25,7
1917631_2_27,8
1917631_2_30,7
1917631_2_31,7
1917631_2_36,0
1917631_2_40,2
1917631_2_43,8
1917631_2_46,9
1917631_2_50,5
1917631_2_52,4
1917631_3_2,8
1917631_3_3,1
1917631_3_7,2
1917631_3_8,9
1917631_3_10,0
1917631_3_12,4
1917631_3_13,5
1917631_3_14,8
1917631_3_18,0
1917631_3_20,6
1917631_3_21,2
1917631_3_24,4
1917631_3_26,7
1917631_3_29,3
1917631_3_30,3
1917631_3_36,4
1917631_4_3,8
1917631_4_4,7
1917631_4_7,7
1917631_4_11,2
1917631_4_16,9
1917631_4_17,0
1917631_4_20,4
1917631_4_22,3
1917631_4_27,0
1917631_4_31,0
1917631_4_33,6
1917631_4_35,3
1917631_4_38,5
1917631_4_40,8
1917631_4_44,3
1917631_4_45,3
1917631_4_47,9
1917631_4_49,2
1917631_4_50,7
1917631_4_56,5
1917631_4_61,7
1917631_4_63,6
1917631_4_65,3
1917631_4_68,8
1917631_4_71,1
1917631_4_72,9
1917631_4_75,7
1917631_5_2,2
1917631_5_5,2
1917631_5_6,9
1917631_5_8,8
1917631_5_10,0
1917631_5_12,6
1917631_5_15,1
1917631_5_17,9
1917631_5_18,9
1917631_5_21,1
1917631_5_24,5
1917631_5_26,0
1917631_5_32,8
1917631_5_33,8
1917631_5_36,6
1917631_5_38,6
1917631_5_39,9
1917631_5_40,0
1917631_5_41,6
1917631_5_43,0
1917631_5_45,8
1917631_5_47,7
1917631_5_51,5
1917631_5_52,1
1917631_5_55,8
1917631_5_60,5
1917631_5_61,8
1917631_5_63,9
1917631_5_67,9
1917631_5_73,2
1917631_5_75,4
1917631_6_3,4
1917631_6_6,7
1917631_6_9,8
1917631_6_15,9
1917631_6_17,7
1917631_6_20,0
1917631_6_22,1
1917631_6_27,3
1917631_6_29,9
1917631_6_33,2
1917631_6_38,8
1917631_6_39,4
192335_1_2,6
192335_1_5,1
192335_1_7,2
192335_1_8,3
192335_1_11,9
192335_1_12,4
192335_1_14,3
192335_1_15,8
192335_2_1,9
192335_2_4,7
192335_2_5,8
192335_2_8,3
192335_2_9,4
192335_2_11,2
192335_2_12,2
192335_2_13,2
192335_2_16,7
192335_2_18,1
192335_2_19,3
192335_2_22,0
192335_3_1,4
192335_3_4,3
192335_3_7,8
192335_3_8,7
192335_3_13,4
192335_3_16,5
192335_3_19,9
192335_3_20,1
192335_3_25,9
192335_4_3,2
192335_4_4,0
192335_4_5,6
192335_4_7,2
192335_4_9,1
192335_4_10,0
192335_4_12,1
192335_4_14,4
192335_4_15,9
192335_4_20,9
192335_4_21,3
192335_4_22,5
192335_4_24,4
192335_4_27,0
192335_5_1,3
192335_5_3,1
192335_5_5,2
192335_5_7,3
192335_5_8,2
192335_5_10,1
192335_5_12,1
192335_5_15,7
192335_5_17,9
192335_5_18,9
192335_5_21,2
192335_5_24,9
192335_5_26,0
192335_6_3,9
192335_6_5,7
192335_6_6,5
192335_6_9,2
192335_6_10,7
192335_7_4,8
192335_7_5,3
192335_7_9,2
192335_7_11,8
192335_7_13,8
192335_7_15,0
192335_7_17,7
192335_7_18,5
192335_7_19,7
192335_8_2,9
192335_8_4,3
192335_8_6,0
192335_8_8,0
192335_8_10,2
192335_8_11,8
192335_8_14,0
192335_8_16,2
192335_8_19,7
192335_8_22,8
192335_8_23,1
192335_8_25,3
192335_8_27,7
192335_9_1,0
192335_9_3,5
192335_9_4,0
192335_9_6,2
192335_9_8,2
192335_9_9,2
192335_9_12,2
192335_9_14,0
192335_9_15,1
192335_9_17,4
192335_9_18,5
192335_9_21,2
192335_9_23,4
192335_9_25,5
192335_9_26,1
192335_9_28,6
192335_10_2,7
192335_10_3,1
192335_10_4,5
192335_10_6,8
192335_10_8,9
192335_10_9,2
192335_10_12,1
192335_10_13,2
192335_10_14,3
192335_10_16,1
192335_10_18,1
192335_11_1,4
192335_11_5,7
192335_11_6,6
192335_11_9,1
192335_11_11,3
192335_11_12,1
192335_11_16,3
192335_11_21,8
192335_11_22,2
192335_11_24,6
192335_11_26,5
192335_11_27,8
192335_11_29,0
192335_11_33,4
192335_11_34,7
192335_11_35,3
192335_12_2,5
192335_12_4,6
192335_12_7,3
192335_12_11,3
192335_12_13,3
192335_12_15,8
192335_12_21,4
192335_12_22,4
192335_12_25,0
192335_12_26,4
192335_12_28,5
192335_13_1,9
192335_13_4,1
192335_13_5,6
192335_13_7,8
192335_13_9,1
192335_13_13,9
192335_13_15,4
192335_13_16,7
192335_13_18,5
192335_13_19,5
192335_13_20,5
192335_13_27,4
192335_13_29,4
192335_13_31,4
192335_13_34,0
192335_13_37,6
192335_14_1,4
192335_14_5,1
192335_14_9,7
192335_14_10,2
192335_14_13,2
192335_14_17,3
192335_14_18,2
192335_14_20,1
192335_14_24,5
192335_14_25,7
192335_14_27,2
192335_14_28,5
192335_14_30,4
192335_14_32,9
1975798_1_2,8
1975798_1_4,4
1975798_1_6,6
1975798_1_7,5
1975798_1_10,9
1975798_2_2,2
1975798_2_5,8
1975798_2_7,3
1975798_2_13,3
1975798_2_17,4
1975798_3_1,0
1975798_3_2,5
1975798_3_4,6
1975798_3_5,3
1975798_3_7,0
1975798_3_8,9
1975798_3_10,6
1975798_3_12,7
1975798_3_13,2
1975798_3_14,7
1975798_3_15,0
1975798_3_17,6
1975798_3_19,8
1975798_3_23,5
1975798_3_25,4
1975798_3_28,8
1975798_3_31,3
1975798_3_34,0
1975798_3_36,5
1975798_3_38,0
1975798_3_40,7
1975798_3_41,6
1975798_3_43,9
1975798_3_47,3
1975798_3_49,9
1975798_3_51,6
1975798_3_53,2
1975798_3_55,3
1975798_3_56,4
1975798_3_58,2
1975798_3_59,7
1975798_3_60,5
1975798_3_62,7
1975798_3_63,3
1975798_3_67,7
1975798_3_70,2
1975798_3_72,6
1975798_3_73,1
1975798_3_76,6
1975798_3_77,2
1975798_3_81,9
1975798_3_82,2
1975798_3_85,6
1975798_3_87,8
1975798_3_88,4
1975798_3_90,8
1975798_3_92,7
1975798_3_93,8
1975798_4_3,0
1975798_4_5,8
1975798_4_7,6
1975798_4_9,7
1975798_4_15,6
1975798_4_18,1
1975798_4_19,0
1975798_4_22,4
1975798_4_23,3
1975798_4_29,3
1975798_4_30,6
1975798_4_31,2
1975798_4_33,5
1975798_4_35,7
1975798_4_36,3
1975798_4_39,4
1975798_4_41,5
1975798_4_43,6
1975798_4_44,5
1975798_4_47,0
1975798_5_3,9
1975798_5_5,5
1975798_5_7,0
1975798_5_8,4
1975798_5_10,7
1975798_5_11,1
1975798_5_13,7
1975798_5_14,8
1975798_5_15,2
1975798_5_16,5
1975798_6_4,9
1975798_6_9,2
1975798_6_10,0
1975798_6_11,7
1975798_6_12,0
1975798_6_16,1
1975798_6_19,7
1975798_6_21,0
1975798_6_22,1
1975798_6_25,7
1975798_6_27,1
1975798_6_29,0
1975798_6_30,8
1975798_6_33,1
1975798_6_34,0
1975798_6_37,6
1975798_6_39,0
1975798_6_40,9
1975798_6_41,8
1975798_6_44,6
1975798_6_46,2
1975798_6_47,5
1975798_6_49,1
1975798_7_4,4
1975798_7_6,3
1975798_7_7,3
1975798_7_8,1
1975798_7_12,6
1975798_7_13,0
1975798_7_17,6
1975798_7_23,1
1975798_7_25,4
1975798_7_27,9
1975798_7_30,3
1975798_7_31,0
1975798_7_35,5
1975798_7_37,7
1975798_7_39,1
1975798_7_40,2
1975798_7_43,4
1975798_7_44,8
1975798_7_47,9
1975798_7_48,8
1975798_7_51,6
1975798_7_53,5
1975798_7_54,6
1975798_7_55,7
1975798_7_59,7
1975798_7_60,8
23175_1_1,0
23175_1_2,2
23175_1_3,4
23175_1_4,0
23175_1_6,8
23175_2_1,3
23175_2_2,2
23175_2_3,9
23175_2_6,1
23175_3_2,0
23175_3_3,4
23175_3_5,2
23175_3_6,0
23175_3_9,9
23175_3_11,6
23175_3_12,6
23175_3_14,7
23175_4_4,1
23175_4_6,6
23175_4_7,6
23175_4_9,8
23175_4_10,9
23175_4_12,0
23175_4_15,1
23175_4_17,5
23175_4_18,5
23175_5_3,6
23175_5_5,0
23175_5_6,6
23175_5_8,6
23175_5_11,5
23175_5_13,1
23175_5_14,1
23175_6_3,1
23175_6_4,5
23175_6_6,4
23175_6_8,8
23175_7_1,5
23175_7_3,8
23175_7_5,7
23175_7_7,1
23175_7_9,0
23175_7_10,5
